Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
A,Rayonier Inc.,RYN,Egan-Jones Ratings Company,11-11-2013,Consumer Services,1.880012459,1.066958336,0.723054413,20.29423441,0.217760399,0.223340606,0.27023308,0.247574981,0.100907855,0.111875178,0.223875943,0.463389374,1.983945559,1.218617601,0.549268878,0.130198256,0.708536556,3.072568105,1.588039057,2.218617601,0.223340606,8.654372014,4.336499052,0.319221207,17.98611692,1.343525596,1.123465369,1.169793838,0.972897846,0.324299282,0.463284688,1.146629604,9.07
BBB,Rayonier Inc.,RYN,Egan-Jones Ratings Company,9/18/2015,Consumer Services,1.777503069,1.423768438,0.870831021,13.54630612,0.08472601,0.079067821,0.190456876,0.08472601,0.01990503,0.019064468,0.035840054,0.234934115,80.8178582,0.800552604,0.444614949,-0.019938722,0.676610372,0.9560228,0.513864947,1.800552604,0.079067821,20.9084296,1.412959125,0.325146731,20.53629126,2.165354331,1.152980877,0.787401575,0.562429696,0.309336333,0.196850394,0.224971879,8.96
BBB,Rayonier Inc.,RYN,Moody's Investors Service,6/15/2012,Consumer Services,1.9326792,7.922940124,0.440968073,23.2950031,0.185407237,0.205799648,0.278717113,0.239336254,0.107422194,0.128126128,0.208609049,0.57938512,3.225296391,0.941954828,0.485054963,0.09908866,0.665667291,2.365123624,10.82715503,1.941954828,0.205799648,9.775322103,3.553011625,0.290378748,14.73429116,2.025177887,1.354679803,1.135741653,0.629447181,0.150519978,0.383141762,0.478927203,9.26
A,Norfolk Southern Corporation,NSC,Egan-Jones Ratings Company,9/16/2015,Transportation,1.180188256,2.07037203,0.493500672,32.85034726,0.148035391,0.232328037,1,0.274379222,0.045417396,0.076243404,0.127666557,0.306800934,0.362548289,1.810961602,0.644249854,0.362817363,0.17101147,1.629678702,12.16628023,2.810961602,0.232328037,7.627681968,9.529645578,0.273713253,0.856095325,1.95599022,1.005161641,1.005161641,0.65199674,0.624830209,0.162999185,0.353164901,11.49
A,Norfolk Southern Corporation,NSC,Egan-Jones Ratings Company,1/24/2014,Transportation,1.334056399,1.121475054,0.626030369,33.2378835,0.169853268,0.263672743,1,0.28963984,0.058799988,0.098250381,0.169191248,0.346181079,0.4220304,1.877402781,0.652464366,0.355817875,1,9.868547611,5.004809234,2.877402781,0.263672743,11.31005342,9.868547611,0.273721654,1.275098814,1.861369635,1.51409918,1.208501181,0.319488818,0.180580636,0.361161272,0.500069454,9.13
A,Norfolk Southern Corporation,NSC,Egan-Jones Ratings Company,08-01-2014,Transportation,1.560674157,2.644382022,0.546629213,33.12758087,0.172057811,0.269614591,1,0.307553338,0.060166662,0.099615397,0.161186331,0.349688638,0.419729905,1.678997421,0.626726031,0.361837907,0.257363254,2.372333549,11.80349063,2.678997421,0.269614591,8.718278084,9.217840983,0.245354439,1.276561233,2.096823928,1.017576318,1.397882619,1.099804708,0.431699044,0.318635009,0.77089115,12.38
BBB,Norfolk Southern Corporation,NSC,Moody's Investors Service,6/15/2012,Transportation,1.029394474,0.777777778,0.162257496,33.38972431,0.171500179,0.151718582,1,0.287593985,0.067138552,0.063159071,0.193320553,0.391478029,0.456577711,1.879426899,0.652708669,0.591150442,0.33064766,3.088277858,0.871201158,2.879426899,0.151718582,7.948968643,9.340086831,0.288847118,1.455128205,1.540143084,0.745230525,1.530206677,1.301669316,0.457074722,0.546502385,1.033386328,12.32
BBB,Norfolk Southern Corporation,NSC,Standard & Poor's Ratings Services,08-03-2012,Transportation,1.077366651,0.853916386,0.313791446,36.66530797,0.158423913,0.150905797,1,0.282971014,0.057642871,0.058950497,0.17920082,0.363852086,0.428971091,2.108811475,0.678333663,0.605642257,1,9.551262075,2.081645372,3.108811475,0.150905797,9.582522727,9.551262075,0.277626812,1.157856094,2.015027322,0.956284153,1.616575592,1.070127505,0.489526412,0.318761384,1.035974499,12.67
BBB,Norfolk Southern Corporation,NSC,Standard & Poor's Ratings Services,9/16/2016,Transportation,0.97947841,2,0.408721676,34.88319175,0.16868932,0.261124595,1,0.310881877,0.047804654,0.079316806,0.134418567,0.283388742,0.332358576,1.811830123,0.644359739,0.353989156,0.37804878,3.902687989,12.70159918,2.811830123,0.261124595,10.79806457,10.3232392,0.30683657,0.574485597,1.15902965,0.673854447,1.495956873,1.226415094,0.377358491,0.539083558,0.970350404,12.13
BB,Open Text Corporation,OTEX,Standard & Poor's Ratings Services,12/14/2016,Technology,2.492102428,2.356828095,1.913117019,57.2049985,0.155943775,0.15939729,0.685346349,0.202037794,0.05519384,0.064860482,0.143772844,0.353934232,9.932636393,1.604871185,0.616103857,0.021604185,0.866832661,3.751866824,10.66658983,2.604871185,0.15939729,7.295155984,4.328248108,0.288188757,2.229559138,1.232032854,0.700567701,1.630631719,1.292426622,0.398598865,0.567701413,0.942142771,12.29
BBB,Open Text Corporation,OTEX,Standard & Poor's Ratings Services,5/25/2016,Technology,1.759336717,1.591368554,1.119221213,56.00025001,0.126532129,0.143658706,0.675047532,0.188297316,0.053395754,0.070698827,0.12809766,0.421993645,11.54424975,1.399023334,0.583163704,0.118920179,0.852693244,3.652860138,5.824828818,2.399023334,0.143658706,6.093736354,4.283908856,0.282426804,2.493205452,2.096436059,0.688828991,1.677148847,0.329439952,0.059898173,0.209643606,0.509134471,14.26
BBB,Open Text Corporation,OTEX,Moody's Investors Service,1/28/2015,Technology,1.236181262,1.092343643,0.648433131,65.80854977,0.134255638,0.170206912,0.685067819,0.184974571,0.055663473,0.084859095,0.132851889,0.414608086,11.42055096,1.386697818,0.581011055,0.211405428,0.898208459,3.13073015,3.575463342,2.386697818,0.170206912,7.561699112,3.485527349,0.256741095,2.205911517,2.050066962,1.071391779,1.576182137,1.164108375,0.360564541,0.329659009,0.896260431,12.38
BBB,Open Text Corporation,OTEX,Standard & Poor's Ratings Services,9/13/2013,Technology,1.358427909,1.222566364,0.891191798,46.83244263,0.108938662,0.130716126,0.643591895,0.144986269,0.055943592,0.083787273,0.111067239,0.513532948,15.4286361,0.985343342,0.496308785,0.166601201,0.926848183,5.037250017,8.027523719,1.985343342,0.130716126,2.719753046,5.434816736,0.233619592,2.578519765,0.765550239,0.629984051,1.172248804,0.590111643,0.159489633,0.207336523,0.28708134,16.69
BBB,Open Text Corporation,OTEX,Standard & Poor's Ratings Services,7/31/2012,Technology,1.656353552,1.518134867,1.174673094,49.47303998,0.103666086,0.113745815,0.65380758,0.123696348,0.051210718,0.069796929,0.106134347,0.493996833,14.87823601,1.072502612,0.517491561,0.088616258,0.902356561,4.153895319,9.669148385,2.072502612,0.113745815,2.166011542,4.603385732,0.220700587,3.173197504,0.693942461,0.520456845,1.171027902,0.744542432,0.202399884,0.202399884,0.34697123,16.19
BBB,Open Text Corporation,OTEX,Standard & Poor's Ratings Services,11-10-2011,Technology,1.240229866,1.056178423,0.684059869,54.5990092,0.11923221,0.128396027,0.669970957,0.145751053,0.063757689,0.087457399,0.118527676,0.534735451,13.27726309,0.859033426,0.462086057,0.071371503,0.83575918,3.268549503,4.978187361,1.859033426,0.128396027,3.477372445,3.910874783,0.216026664,2.70116991,0.693942461,0.520456845,1.171027902,0.744542432,0.202399884,0.202399884,0.34697123,16.19
B,Lennar Corporation,LEN,Moody's Investors Service,10/18/2012,Basic Industries,17.9985499,2.003046367,1.896914124,4.779130345,0.165450096,0.054112036,1,0.054112036,0.065538554,0.022966495,0.198878751,0.396122795,13.08810953,2.034530644,0.670459746,-1.959435245,1,-2.274956874,7.12696746,3.034530644,0.054112036,24.00885118,-2.274956874,-0.103453938,12.58615705,0.674662669,0.554722639,0.389805097,1.784107946,0.209895052,0.284857571,1.004497751,9.93
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,12-08-2014,Public Utilities,0.780077799,0.328980272,0.044178939,44.43631393,0.105339337,0.142972017,1,0.218800257,0.02411324,0.037726241,0.113370835,0.228910118,0.342872898,3.701601039,0.787306496,0.254218223,-0.554230881,-3.270979921,1.465591213,4.701601039,0.142972017,12.14171954,5.901836279,0.276535864,0,1.622688752,0.861902928,0.914869029,0.669298921,0.197419106,0.356317411,0.794491525,7.79
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,8/23/2013,Public Utilities,0.849299399,0.385759222,0.045181584,47.15510671,0.129344512,0.138109756,1,0.252743902,0.03387496,0.042039813,0.145765332,0.261897157,0.402108618,3.303040715,0.767606196,0.492273731,-0.19545587,-1.159495421,1.733195092,4.303040715,0.138109756,12.60833723,5.932261966,0.261661585,3.32619863,1.984126984,0.992063492,2.777777778,1.785714286,0.396825397,0.595238095,0.396825397,13.2
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,9/21/2015,Public Utilities,0.516133005,0.253940887,0.074753695,37.49037062,0.162543867,0.242061114,1,0.302661988,0.032297566,0.055804408,0.149952622,0.198700614,0.281152236,3.642845862,0.784614861,0.320014144,-0.245810056,-1.856853477,1.455097907,4.642845862,0.242061114,12.46560457,7.554017556,0.383035179,0,2.375585226,0.710941564,0.797641755,0.93636206,0.329460725,0.173400381,0.572221259,9.24
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,05-01-2013,Public Utilities,0.662115162,0.30748422,0.031946412,45.18941419,0.02306576,0.037959215,1,0.088291453,0.006447756,0.01271913,0.028576836,0.279537982,0.42547038,3.432059046,0.774371237,0.293762575,-0.001933768,-0.013964043,1.337057078,4.432059046,0.037959215,18.93055329,7.221155525,0.315970366,3.296394019,2.47873633,0.753341434,1.093560146,0.85054678,0.145808019,0.340218712,0.510328068,9.4
B,Tenet Healthcare Corporation,THC,Egan-Jones Ratings Company,12/26/2013,Health Care,1.267076503,0.734972678,0.038592896,67.00324266,-0.012069897,-0.01423167,1,0.05971897,-0.008307502,-0.011967884,-0.177483444,0.688282703,1.443505396,20.36423841,0.953192808,0.411392405,-0.173174873,-1.003462931,1.121517393,21.36423841,-0.01423167,12.49690615,5.794506532,0.053053504,0,1.432009627,0.613718412,1.684717208,0.697954272,0.19253911,0.601684717,0.457280385,14.19
CCC,Tenet Healthcare Corporation,THC,Moody's Investors Service,5/20/2016,Health Care,1.200324977,0.710770659,0.082636955,52.96554685,-0.007513148,0.007727809,1,0.056670602,-0.005911663,0.007432642,-0.20260492,0.786842328,2.354264056,33.27206946,0.970821721,0.472222222,0.179337232,1.855455948,3.610071899,34.27206946,0.007727809,8.893035396,10.34618371,0.055060642,0,1.420058324,0.608596424,1.635602891,0.608596424,0.266260936,0.608596424,0.545200964,14.32
B,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,11/16/2016,Health Care,1.303173029,0.907783837,0.177491324,53.89149381,-0.009785434,0.012639519,1,0.062127313,-0.007772965,0.011999806,-0.460431655,0.79434031,2.436483298,58.23501199,0.983118092,0.27016129,-0.568100358,-3.191671449,7.702298608,59.23501199,0.012639519,7.708625109,5.61814722,0.028438917,0,1.070192005,0.849858357,1.573811772,0.409191061,0.188857413,0.577064316,0.283286119,14.29
CCC,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,6/26/2013,Health Care,1.520703347,0.971639251,0.206466251,53.83539862,0.015462222,0.036626823,1,0.082136199,0.015590447,0.04587282,0.12335958,1.008292791,2.124155602,6.912510936,0.873617868,0.374251497,1,5.690978887,3.531669866,7.912510936,0.036626823,7.418049958,5.690978887,0.06502906,0,1.752190238,0.34658708,1.607778954,0.702801579,0.250312891,0.568017714,0.876095119,11.34
BB,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,11-04-2011,Health Care,1.29862259,0.779614325,0.062258953,48.67174457,0.006051753,0.016798831,1,0.067821369,0.006854172,0.024221453,0.04075896,1.132592768,2.203218391,4.946591708,0.831836445,0.378881988,1,1.060320955,0.292281631,5.946591708,0.016798831,13.02858035,1.060320955,0.051857262,0,1.334335651,0.281901898,1.183987972,0.545010336,0.281901898,0.451043037,0.732944935,11.78
CCC,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,08-03-2010,Health Care,1.339710145,1.082318841,0.234782609,45.32265073,0.121564367,0.017164584,1,0.068875611,0.131647059,0.023321033,0.633635334,1.082941176,2.138708178,3.813137033,0.792235294,-6.183544304,1,0.974560261,1.494876332,4.813137033,0.017164584,15.65692567,0.974560261,0.05127648,0,1.953047938,0.364963504,1.785362004,0.818701914,0.246596962,0.651015979,0.729927007,11.72
CCC,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,9/24/2014,Health Care,1.318702824,0.726586525,0.053955829,52.81131508,0.000722239,0.008847427,1,0.055672585,0.000661485,0.010093381,0.01843318,0.915881153,2.148583991,26.86635945,0.964114437,0.333333333,-0.358078603,-2.515311704,1.993844644,27.86635945,0.008847427,8.739748213,7.024468052,0.041348179,0,1.189001734,0.495417389,1.411939559,0.495417389,0.198166956,0.495417389,0.668813475,12.18
BB,DaVita Inc.,DVA,Egan-Jones Ratings Company,9/25/2013,Health Care,1.410320428,0.990318633,0.384333943,65.25481766,0.076252694,0.135422125,1,0.186601374,0.037046059,0.076859412,0.142910096,0.485832783,3.794260191,2.857632941,0.740773678,0.338684845,0.651732521,5.505132425,4.539644123,3.857632941,0.135422125,6.733244758,8.44691994,0.213470492,0,1.419636652,0.565869155,1.489129356,0.575796684,0.168767994,0.297825871,0.754492207,10.86
BB,DaVita Inc.,DVA,Egan-Jones Ratings Company,2/20/2015,Health Care,1.85612395,1.354217457,0.462135866,62.80036744,0.081538841,0.097349695,1,0.20467657,0.040301259,0.054454811,0.139853434,0.494258422,3.591730425,2.470200152,0.711832184,0.51700161,0.559856846,3.848572627,6.135792699,3.470200152,0.097349695,9.755954564,6.874208388,0.164563755,0,2.326210441,0.513930214,1.41195564,1.6337571,0.200162294,0.308358128,0.811468758,10.59
B,DaVita Inc.,DVA,Moody's Investors Service,8/14/2012,Health Care,1.426434985,0.972259577,0.264470754,70.56347271,0.072908636,0.136196629,1,0.176428406,0.033462171,0.071519558,0.142438875,0.458960323,3.926520933,3.256713481,0.765076977,0.359376373,0.500252533,5.735407422,5.633176525,4.256713481,0.136196629,8.248576115,11.46502426,0.149736531,0,1.028277635,0.417737789,1.39781491,0.337403599,0.257069409,0.337403599,0.771208226,11.65
B,DaVita Inc.,DVA,Moody's Investors Service,6/15/2012,Health Care,1.978645687,1.393020303,0.341467814,62.47796115,0.068459804,0.127849705,1,0.161951782,0.053755258,0.115346626,0.223252805,0.785209058,4.873632169,3.15313429,0.759217995,0.353705832,0.660897965,8.239026575,4.343540775,4.15313429,0.127849705,5.696170365,12.46641238,0.169007424,0,1.793947745,0.776405745,0.908898193,1.163283693,0.174890031,0.230536859,0.858551063,7.68
BB,DaVita Inc.,DVA,Egan-Jones Ratings Company,11/13/2015,Health Care,1.877040837,1.513638649,0.624856094,66.38446189,0.028451905,0.045084116,1,0.123487399,0.014568394,0.026521282,0.055377578,0.512035809,3.399484714,2.801213563,0.73692612,0.691902389,0.54533907,4.008170872,9.001843481,3.801213563,0.045084116,12.08136254,7.349869268,0.164256769,0,1.638641962,1.145978366,1.617221806,0.449823284,0.11781086,0.321302346,0.503373675,9.87
BBB,UGI Corporation,UGI,Egan-Jones Ratings Company,2/24/2014,Public Utilities,1.142045056,0.79928416,0.273212155,37.82562164,0.038653453,0.074221302,0.398946447,0.115515588,0.027785549,0.062209485,0.111574724,0.718837423,1.60588813,3.0155667,0.750969147,0.304868914,0.393636931,2.769414429,3.452331838,4.0155667,0.074221302,5.33512827,7.035453771,0.111401448,9.156044887,2.07072859,0.911802301,1.550916063,0.409032808,0.093736685,0.289731572,0.409032808,9.25
BBB,UGI Corporation,UGI,Egan-Jones Ratings Company,12/22/2014,Public Utilities,1.162205605,0.773778741,0.293172129,30.1928769,0.040737922,0.05970546,0.374711561,0.121488891,0.033409294,0.05705314,0.126809823,0.820103042,1.82170918,2.795645143,0.736540176,0.47592068,0.545653471,3.175999954,2.445971528,3.795645143,0.05970546,7.019940636,5.820543845,0.121464729,11.25641583,1.082927538,0.581437604,1.700704993,0.421542263,0.138091431,0.290718802,0.327058653,8.64
BBB,UGI Corporation,UGI,Egan-Jones Ratings Company,09-01-2015,Public Utilities,0.869497886,0.591101316,0.220203705,33.80468084,0.041996084,0.088445846,0.44157164,0.12477769,0.026643658,0.066736583,0.104383358,0.63443195,1.339800965,2.917756315,0.744751863,0.300439338,0.578449905,3.888744476,2.152904139,3.917756315,0.088445846,8.005150579,6.722698784,0.173932537,9.510053449,1.531738523,0.662251656,1.292967518,0.743343695,0.112627833,0.297337478,0.729828355,8.34
A,Cummins Inc.,CMI,Fitch Ratings,10-12-2012,Energy,2.285395408,1.227997449,0.436543367,47.06213223,0.094900196,0.131014192,0.260066921,0.13003346,0.131096589,0.241287718,0.249129184,1.381415365,6.363436123,0.900348327,0.473780682,0.234698371,0.549608355,4.448275879,8.537308575,1.900348327,0.131014192,8.128647634,8.093537584,0.088381216,9.578790142,0.926479378,0.777047221,1.613867304,1.285116557,0.089659295,0.448296473,0.508069337,11.43
A,Cummins Inc.,CMI,Standard & Poor's Ratings Services,9/21/2011,Energy,1.939021056,1.097347553,0.405797101,45.54410461,0.102393617,0.147994238,0.254266401,0.148548316,0.158381899,0.333416552,0.336489439,1.546794652,7.888111888,1.124544792,0.529310936,0.27143392,0.699951761,7.519217365,9.125666286,2.124544792,0.147994238,6.497545718,10.74247939,0.114860372,8.705692109,1.025641026,1.134751773,1.047463175,0.894708129,0.174577196,0.41462084,0.556464812,8.96
BBB,Cummins Inc.,CMI,Standard & Poor's Ratings Services,6/21/2011,Energy,1.929141104,1.011349693,0.313803681,53.40049902,0.078632996,0.018297293,0.239528202,0.121125057,0.099980773,0.033884066,0.222698073,1.271486253,6.480156786,1.227408994,0.551047875,1.97107438,0.638170974,3.263867605,6.924279873,2.227408994,0.018297293,10.66397344,5.114409363,0.076062302,7.384728341,1.246643652,0.795934024,0.891829689,1.774069812,0.239739164,0.326045263,0.728807058,9.25
AA,Cummins Inc.,CMI,Egan-Jones Ratings Company,5/27/2014,Energy,2.565023753,1.547209026,0.801365796,49.83122363,0.085717589,0.122478469,0.253337957,0.121438067,0.100692558,0.18653169,0.19747004,1.174701249,5.481939163,0.961118509,0.490086909,0.250589901,0.676400191,7.556376747,15.23575184,1.961118509,0.122478469,9.190206619,11.17145862,0.120744466,8.29672447,1.025641026,1.134751773,1.047463175,0.894708129,0.174577196,0.41462084,0.556464812,8.96
AA,Cummins Inc.,CMI,Egan-Jones Ratings Company,11-04-2015,Energy,2.089666053,1.170391796,0.449907967,50.42386185,0.073207745,0.105965463,0.258869702,0.107639979,0.092440862,0.178713264,0.188900891,1.262719704,5.102803738,1.043478261,0.510638298,0.274074074,0.638659543,7.386081032,10.17200969,2.043478261,0.105965463,6.187397182,11.56497403,0.107744636,8.301875733,1.746031746,0.555555556,1.851851852,1.957671958,0.44973545,0.899470899,1.798941799,13.13
AA,Cummins Inc.,CMI,Egan-Jones Ratings Company,11-10-2014,Energy,2.251927381,1.277791594,0.57224571,52.10759066,0.085895635,0.126632329,0.252900473,0.123042506,0.104652637,0.207060825,0.21305975,1.218369675,5.214595768,1.035875597,0.508810852,0.286770748,0.672109444,8.338919625,13.1079275,2.035875597,0.126632329,8.787813913,12.40708593,0.117891889,7.634237108,1.746031746,0.555555556,1.851851852,1.957671958,0.44973545,0.899470899,1.798941799,13.13
